timestamp,granulPeriod,DRB.UEThpDl,DRB.UEThpUl,DRB.RlcPacketDropRateDl,DRB.PacketSuccessRateUlgNBUu,DRB.RlcSduTransmittedVolumeDL,DRB.RlcSduTransmittedVolumeUL
2025-04-13 09:22:42,1000,5.0,908.0,0,100,5,902
2025-04-13 09:22:46,1000,5.0,908.0,0,100,5,902
2025-04-13 09:22:50,1000,0.0,86.0,0,100,0,85
2025-04-13 09:22:54,1000,0.0,0.0,0,0,0,0
2025-04-13 09:22:58,1000,0.0,0.0,0,0,0,0
2025-04-13 09:23:02,1000,0.0,0.0,0,0,0,0
2025-04-13 09:23:06,1000,0.0,0.0,0,0,0,0
2025-04-13 09:23:10,1000,0.0,0.0,0,0,0,0
2025-04-13 09:23:14,1000,0.0,0.0,0,0,0,0
2025-04-13 09:23:18,1000,0.0,0.0,0,0,0,0
2025-04-13 09:23:22,1000,0.0,0.0,0,0,0,0
2025-04-13 09:23:26,1000,0.0,0.0,0,0,0,0
2025-04-13 09:23:30,1000,0.0,0.0,0,0,0,0
2025-04-13 09:23:34,1000,0.0,0.0,0,0,0,0
2025-04-13 09:23:38,1000,0.0,0.0,0,0,0,0
2025-04-13 09:23:42,1000,0.0,0.0,0,0,0,0
2025-04-13 09:23:46,1000,0.0,0.0,0,0,0,0
2025-04-13 09:23:50,1000,0.0,0.0,0,0,0,0
2025-04-13 09:23:54,1000,0.0,0.0,0,0,0,0
2025-04-13 09:23:58,1000,0.0,0.0,0,0,0,0
2025-04-13 09:24:02,1000,0.0,0.0,0,0,0,0
2025-04-13 09:24:06,1000,0.0,0.0,0,0,0,0
2025-04-13 09:24:10,1000,0.0,0.0,0,0,0,0
2025-04-13 09:24:14,1000,0.0,0.0,0,0,0,0
2025-04-13 09:24:18,1000,0.0,0.0,0,0,0,0
2025-04-13 09:24:22,1000,0.0,0.0,0,0,0,0
2025-04-13 09:24:26,1000,0.0,0.0,0,0,0,0
2025-04-13 09:24:30,1000,0.0,0.0,0,0,0,0
2025-04-13 09:24:34,1000,0.0,0.0,0,0,0,0
2025-04-13 09:24:38,1000,0.0,0.0,0,0,0,0
2025-04-13 09:24:42,1000,0.0,0.0,0,0,0,0
2025-04-13 09:24:46,1000,0.0,0.0,0,0,0,0
2025-04-13 09:24:50,1000,8.0,214.0,0,100,8,212
2025-04-13 09:24:54,1000,5.0,908.0,0,100,5,902
2025-04-13 09:24:58,1000,5.0,908.0,0,100,5,902
2025-04-13 09:25:02,1000,5.0,910.0,0,100,5,903
2025-04-13 09:25:06,1000,5.0,907.0,0,100,5,901
2025-04-13 09:25:10,1000,5.0,908.0,0,100,5,902
2025-04-13 09:25:14,1000,5.0,908.0,0,100,5,902
2025-04-13 09:25:18,1000,5.0,907.0,0,100,5,901
2025-04-13 09:25:22,1000,1.0,240.0,0,100,1,239
2025-04-13 09:25:26,1000,0.0,0.0,0,0,0,0
2025-04-13 09:25:30,1000,0.0,0.0,0,0,0,0
2025-04-13 09:25:34,1000,0.0,0.0,0,0,0,0
2025-04-13 09:25:38,1000,0.0,0.0,0,0,0,0
2025-04-13 09:25:42,1000,0.0,0.0,0,0,0,0
2025-04-13 09:25:46,1000,0.0,0.0,0,0,0,0
2025-04-13 09:25:50,1000,0.0,0.0,0,0,0,0
2025-04-13 09:25:54,1000,0.0,0.0,0,0,0,0
2025-04-13 09:25:58,1000,0.0,0.0,0,0,0,0
2025-04-13 09:26:02,1000,0.0,0.0,0,0,0,0
2025-04-13 09:26:06,1000,0.0,0.0,0,0,0,0
2025-04-13 09:26:10,1000,0.0,0.0,0,0,0,0
2025-04-13 09:26:14,1000,0.0,0.0,0,0,0,0
2025-04-13 09:26:18,1000,0.0,0.0,0,0,0,0
2025-04-13 09:26:22,1000,0.0,0.0,0,0,0,0
2025-04-13 09:26:26,1000,0.0,0.0,0,0,0,0
2025-04-13 09:26:30,1000,0.0,0.0,0,0,0,0
2025-04-13 09:26:34,1000,0.0,0.0,0,0,0,0
2025-04-13 09:26:38,1000,0.0,0.0,0,0,0,0
2025-04-13 09:26:42,1000,0.0,0.0,0,0,0,0
2025-04-13 09:26:46,1000,0.0,0.0,0,0,0,0
2025-04-13 09:26:50,1000,0.0,0.0,0,0,0,0
2025-04-13 09:26:54,1000,0.0,0.0,0,0,0,0
2025-04-13 09:26:58,1000,0.0,0.0,0,0,0,0
2025-04-13 09:27:02,1000,0.0,0.0,0,0,0,0
2025-04-13 09:27:06,1000,0.0,0.0,0,0,0,0
2025-04-13 09:27:10,1000,0.0,0.0,0,0,0,0
2025-04-13 09:27:14,1000,0.0,0.0,0,0,0,0
2025-04-13 09:27:18,1000,0.0,0.0,0,0,0,0
2025-04-13 09:27:22,1000,10.0,278.0,0,100,10,276
2025-04-13 09:27:26,1000,6.0,1011.0,0,100,5,1003
2025-04-13 09:27:30,1000,6.0,1021.0,0,100,5,1012
2025-04-13 09:27:34,1000,6.0,1002.0,0,100,5,994
2025-04-13 09:27:38,1000,6.0,1019.0,0,100,5,1011
2025-04-13 09:27:42,1000,6.0,1010.0,0,100,5,1002
2025-04-13 09:27:46,1000,6.0,1002.0,0,99,5,993
2025-04-13 09:27:50,1000,6.0,1019.0,0,100,5,1011
2025-04-13 09:27:54,1000,0.0,219.0,0,100,0,217
2025-04-13 09:27:58,1000,0.0,0.0,0,0,0,0
2025-04-13 09:28:02,1000,0.0,0.0,0,0,0,0
2025-04-13 09:28:06,1000,0.0,0.0,0,0,0,0
2025-04-13 09:28:10,1000,0.0,0.0,0,0,0,0
2025-04-13 09:28:14,1000,0.0,0.0,0,0,0,0
2025-04-13 09:28:18,1000,0.0,0.0,0,0,0,0
2025-04-13 09:28:22,1000,0.0,0.0,0,0,0,0
2025-04-13 09:28:26,1000,0.0,0.0,0,0,0,0
2025-04-13 09:28:30,1000,0.0,0.0,0,0,0,0
2025-04-13 09:28:34,1000,0.0,0.0,0,0,0,0
2025-04-13 09:28:38,1000,0.0,0.0,0,0,0,0
2025-04-13 09:28:42,1000,0.0,0.0,0,0,0,0
2025-04-13 09:28:46,1000,0.0,0.0,0,0,0,0
2025-04-13 09:28:50,1000,0.0,0.0,0,0,0,0
2025-04-13 09:28:54,1000,0.0,0.0,0,0,0,0
2025-04-13 09:28:58,1000,0.0,0.0,0,0,0,0
2025-04-13 09:29:02,1000,0.0,0.0,0,0,0,0
2025-04-13 09:29:06,1000,0.0,0.0,0,0,0,0
2025-04-13 09:29:10,1000,0.0,0.0,0,0,0,0
2025-04-13 09:29:14,1000,0.0,0.0,0,0,0,0
2025-04-13 09:29:18,1000,0.0,0.0,0,0,0,0
2025-04-13 09:29:22,1000,0.0,0.0,0,0,0,0
2025-04-13 09:29:26,1000,0.0,0.0,0,0,0,0
2025-04-13 09:29:30,1000,0.0,0.0,0,0,0,0
2025-04-13 09:29:34,1000,0.0,0.0,0,0,0,0
2025-04-13 09:29:38,1000,0.0,0.0,0,0,0,0
2025-04-13 09:29:42,1000,0.0,0.0,0,0,0,0
2025-04-13 09:29:46,1000,0.0,0.0,0,0,0,0
2025-04-13 09:29:50,1000,0.0,0.0,0,0,0,0
2025-04-13 09:29:54,1000,9.0,203.0,0,100,9,202
2025-04-13 09:29:58,1000,6.0,1025.0,0,100,6,1017
2025-04-13 09:30:02,1000,6.0,1031.0,0,100,6,1022
2025-04-13 09:30:06,1000,6.0,1016.0,0,100,6,1009
2025-04-13 09:30:10,1000,6.0,1031.0,0,100,6,1023
2025-04-13 09:30:14,1000,6.0,1024.0,0,100,6,1016
2025-04-13 09:30:18,1000,6.0,1016.0,0,100,6,1008
2025-04-13 09:30:22,1000,6.0,1023.0,0,100,6,1016
2025-04-13 09:30:26,1000,1.0,308.0,0,100,1,306
2025-04-13 09:30:30,1000,0.0,0.0,0,0,0,0
2025-04-13 09:30:34,1000,0.0,0.0,0,0,0,0
2025-04-13 09:30:38,1000,0.0,0.0,0,0,0,0
2025-04-13 09:30:42,1000,0.0,0.0,0,0,0,0
2025-04-13 09:30:46,1000,0.0,0.0,0,0,0,0
2025-04-13 09:30:50,1000,0.0,0.0,0,0,0,0
2025-04-13 09:30:54,1000,0.0,0.0,0,0,0,0
2025-04-13 09:30:58,1000,0.0,0.0,0,0,0,0
2025-04-13 09:31:02,1000,0.0,0.0,0,0,0,0
2025-04-13 09:31:06,1000,0.0,0.0,0,0,0,0
2025-04-13 09:31:10,1000,0.0,0.0,0,0,0,0
2025-04-13 09:31:14,1000,0.0,0.0,0,0,0,0
2025-04-13 09:31:18,1000,0.0,0.0,0,0,0,0
2025-04-13 09:31:22,1000,0.0,0.0,0,0,0,0
2025-04-13 09:31:26,1000,0.0,0.0,0,0,0,0
2025-04-13 09:31:30,1000,0.0,0.0,0,0,0,0
2025-04-13 09:31:34,1000,0.0,0.0,0,0,0,0
2025-04-13 09:31:38,1000,0.0,0.0,0,0,0,0
2025-04-13 09:31:42,1000,0.0,0.0,0,0,0,0
2025-04-13 09:31:46,1000,0.0,0.0,0,0,0,0
2025-04-13 09:31:50,1000,0.0,0.0,0,0,0,0
2025-04-13 09:31:54,1000,0.0,0.0,0,0,0,0
2025-04-13 09:31:58,1000,0.0,0.0,0,0,0,0
2025-04-13 09:32:02,1000,0.0,0.0,0,0,0,0
2025-04-13 09:32:06,1000,0.0,0.0,0,0,0,0
2025-04-13 09:32:10,1000,0.0,0.0,0,0,0,0
2025-04-13 09:32:14,1000,0.0,0.0,0,0,0,0
2025-04-13 09:32:18,1000,0.0,0.0,0,0,0,0
2025-04-13 09:32:22,1000,0.0,0.0,0,0,0,0
2025-04-13 09:32:26,1000,10.0,282.0,0,100,10,278
2025-04-13 09:32:30,1000,5.0,999.0,0,100,5,990
2025-04-13 09:32:34,1000,5.0,999.0,0,100,5,990
2025-04-13 09:32:38,1000,5.0,999.0,0,100,5,990
2025-04-13 09:32:42,1000,5.0,999.0,0,100,5,990
2025-04-13 09:32:46,1000,5.0,999.0,0,100,5,992
2025-04-13 09:32:50,1000,5.0,999.0,0,100,5,990
2025-04-13 09:32:54,1000,5.0,990.0,0,100,5,982
2025-04-13 09:32:58,1000,0.0,226.0,0,100,0,224
2025-04-13 09:33:02,1000,0.0,0.0,0,0,0,0
2025-04-13 09:33:06,1000,0.0,0.0,0,0,0,0
2025-04-13 09:33:10,1000,0.0,0.0,0,0,0,0
2025-04-13 09:33:14,1000,0.0,0.0,0,0,0,0
2025-04-13 09:33:18,1000,0.0,0.0,0,0,0,0
2025-04-13 09:33:22,1000,0.0,0.0,0,0,0,0
2025-04-13 09:33:26,1000,0.0,0.0,0,0,0,0
2025-04-13 09:33:30,1000,0.0,0.0,0,0,0,0
2025-04-13 09:33:34,1000,0.0,0.0,0,0,0,0
2025-04-13 09:33:38,1000,0.0,0.0,0,0,0,0
2025-04-13 09:33:42,1000,0.0,0.0,0,0,0,0
2025-04-13 09:33:46,1000,0.0,0.0,0,0,0,0
2025-04-13 09:33:50,1000,0.0,0.0,0,0,0,0
2025-04-13 09:33:54,1000,0.0,0.0,0,0,0,0
2025-04-13 09:33:58,1000,0.0,0.0,0,0,0,0
2025-04-13 09:34:02,1000,0.0,0.0,0,0,0,0
2025-04-13 09:34:06,1000,0.0,0.0,0,0,0,0
2025-04-13 09:34:10,1000,0.0,0.0,0,0,0,0
2025-04-13 09:34:14,1000,0.0,0.0,0,0,0,0
2025-04-13 09:34:18,1000,0.0,0.0,0,0,0,0
2025-04-13 09:34:22,1000,0.0,0.0,0,0,0,0
2025-04-13 09:34:26,1000,0.0,0.0,0,0,0,0
2025-04-13 09:34:30,1000,0.0,0.0,0,0,0,0
2025-04-13 09:34:34,1000,0.0,0.0,0,0,0,0
2025-04-13 09:34:38,1000,0.0,0.0,0,0,0,0
2025-04-13 09:34:42,1000,0.0,0.0,0,0,0,0
2025-04-13 09:34:46,1000,0.0,0.0,0,0,0,0
2025-04-13 09:34:50,1000,0.0,0.0,0,0,0,0
2025-04-13 09:34:54,1000,0.0,0.0,0,0,0,0
2025-04-13 09:34:58,1000,9.0,185.0,0,100,9,184
2025-04-13 09:35:02,1000,6.0,1025.0,0,100,6,1016
2025-04-13 09:35:06,1000,6.0,1023.0,0,100,6,1016
2025-04-13 09:35:10,1000,6.0,1021.0,0,100,6,1013
2025-04-13 09:35:14,1000,6.0,1021.0,0,100,6,1013
2025-04-13 09:35:18,1000,6.0,1023.0,0,100,6,1014
2025-04-13 09:35:22,1000,6.0,1023.0,0,100,6,1014
2025-04-13 09:35:26,1000,6.0,1023.0,0,100,6,1016
2025-04-13 09:35:30,1000,1.0,326.0,0,100,1,324
2025-04-13 09:35:34,1000,0.0,0.0,0,0,0,0
2025-04-13 09:35:38,1000,0.0,0.0,0,0,0,0
2025-04-13 09:35:42,1000,0.0,0.0,0,0,0,0
2025-04-13 09:35:46,1000,0.0,0.0,0,0,0,0
2025-04-13 09:35:50,1000,0.0,0.0,0,0,0,0
2025-04-13 09:35:54,1000,0.0,0.0,0,0,0,0
2025-04-13 09:35:58,1000,0.0,0.0,0,0,0,0
2025-04-13 09:36:02,1000,0.0,0.0,0,0,0,0
2025-04-13 09:36:06,1000,0.0,0.0,0,0,0,0
2025-04-13 09:36:10,1000,0.0,0.0,0,0,0,0
2025-04-13 09:36:14,1000,0.0,0.0,0,0,0,0
2025-04-13 09:36:18,1000,0.0,0.0,0,0,0,0
2025-04-13 09:36:22,1000,0.0,0.0,0,0,0,0
2025-04-13 09:36:26,1000,0.0,0.0,0,0,0,0
2025-04-13 09:36:30,1000,0.0,0.0,0,0,0,0
2025-04-13 09:36:34,1000,0.0,0.0,0,0,0,0
2025-04-13 09:36:38,1000,0.0,0.0,0,0,0,0
2025-04-13 09:36:42,1000,0.0,0.0,0,0,0,0
2025-04-13 09:36:46,1000,0.0,0.0,0,0,0,0
2025-04-13 09:36:50,1000,0.0,0.0,0,0,0,0
2025-04-13 09:36:54,1000,0.0,0.0,0,0,0,0
2025-04-13 09:36:58,1000,0.0,0.0,0,0,0,0
2025-04-13 09:37:02,1000,0.0,0.0,0,0,0,0
2025-04-13 09:37:06,1000,0.0,0.0,0,0,0,0
2025-04-13 09:37:10,1000,0.0,0.0,0,0,0,0
2025-04-13 09:37:14,1000,0.0,0.0,0,0,0,0
2025-04-13 09:37:18,1000,0.0,0.0,0,0,0,0
2025-04-13 09:37:22,1000,0.0,0.0,0,0,0,0
2025-04-13 09:37:26,1000,0.0,0.0,0,0,0,0
2025-04-13 09:37:30,1000,9.0,126.0,0,100,9,125
2025-04-13 09:37:34,1000,6.0,1037.0,0,100,6,1030
2025-04-13 09:37:38,1000,6.0,1028.0,0,100,6,1019
2025-04-13 09:37:42,1000,6.0,1033.0,0,100,6,1025
2025-04-13 09:37:46,1000,6.0,1030.0,0,100,6,1022
2025-04-13 09:37:50,1000,6.0,1030.0,0,100,6,1022
2025-04-13 09:37:54,1000,6.0,1022.0,0,100,6,1014
2025-04-13 09:37:58,1000,6.0,1038.0,0,100,6,1030
2025-04-13 09:38:02,1000,1.0,381.0,0,100,1,378
2025-04-13 09:38:06,1000,0.0,0.0,0,0,0,0
2025-04-13 09:38:10,1000,0.0,0.0,0,0,0,0
2025-04-13 09:38:14,1000,0.0,0.0,0,0,0,0
2025-04-13 09:38:18,1000,0.0,0.0,0,0,0,0
2025-04-13 09:38:22,1000,0.0,0.0,0,0,0,0
2025-04-13 09:38:26,1000,0.0,0.0,0,0,0,0
2025-04-13 09:38:30,1000,0.0,0.0,0,0,0,0
2025-04-13 09:38:34,1000,0.0,0.0,0,0,0,0
2025-04-13 09:38:38,1000,0.0,0.0,0,0,0,0
2025-04-13 09:38:42,1000,0.0,0.0,0,0,0,0
2025-04-13 09:38:46,1000,0.0,0.0,0,0,0,0
2025-04-13 09:38:50,1000,0.0,0.0,0,0,0,0
2025-04-13 09:38:54,1000,0.0,0.0,0,0,0,0
2025-04-13 09:38:58,1000,0.0,0.0,0,0,0,0
2025-04-13 09:39:02,1000,0.0,0.0,0,0,0,0
2025-04-13 09:39:06,1000,0.0,0.0,0,0,0,0
2025-04-13 09:39:10,1000,0.0,0.0,0,0,0,0
2025-04-13 09:39:14,1000,0.0,0.0,0,0,0,0
2025-04-13 09:39:18,1000,0.0,0.0,0,0,0,0
2025-04-13 09:39:22,1000,0.0,0.0,0,0,0,0
2025-04-13 09:39:26,1000,0.0,0.0,0,0,0,0
2025-04-13 09:39:30,1000,0.0,0.0,0,0,0,0
2025-04-13 09:39:34,1000,0.0,0.0,0,0,0,0
2025-04-13 09:39:38,1000,0.0,0.0,0,0,0,0
2025-04-13 09:39:42,1000,0.0,0.0,0,0,0,0
2025-04-13 09:39:46,1000,0.0,0.0,0,0,0,0
2025-04-13 09:39:50,1000,0.0,0.0,0,0,0,0
2025-04-13 09:39:54,1000,0.0,0.0,0,0,0,0
2025-04-13 09:39:58,1000,0.0,0.0,0,0,0,0
2025-04-13 09:40:02,1000,9.0,156.0,0,100,9,155
2025-04-13 09:40:06,1000,6.0,1030.0,0,100,6,1022
2025-04-13 09:40:10,1000,6.0,1030.0,0,100,6,1022
2025-04-13 09:40:14,1000,6.0,1030.0,0,100,6,1022
2025-04-13 09:40:18,1000,6.0,1030.0,0,100,6,1022
2025-04-13 09:40:22,1000,6.0,1030.0,0,100,6,1022
2025-04-13 09:40:26,1000,6.0,1030.0,0,100,6,1022
2025-04-13 09:40:30,1000,6.0,1031.0,0,100,6,1023
2025-04-13 09:40:34,1000,1.0,357.0,0,100,1,355
2025-04-13 09:40:38,1000,0.0,0.0,0,0,0,0
2025-04-13 09:40:42,1000,0.0,0.0,0,0,0,0
2025-04-13 09:40:46,1000,0.0,0.0,0,0,0,0
2025-04-13 09:40:50,1000,0.0,0.0,0,0,0,0
2025-04-13 09:40:54,1000,0.0,0.0,0,0,0,0
2025-04-13 09:40:58,1000,0.0,0.0,0,0,0,0
2025-04-13 09:41:02,1000,0.0,0.0,0,0,0,0
2025-04-13 09:41:06,1000,0.0,0.0,0,0,0,0
2025-04-13 09:41:10,1000,0.0,0.0,0,0,0,0
2025-04-13 09:41:14,1000,0.0,0.0,0,0,0,0
2025-04-13 09:41:18,1000,0.0,0.0,0,0,0,0
2025-04-13 09:41:22,1000,0.0,0.0,0,0,0,0
2025-04-13 09:41:26,1000,0.0,0.0,0,0,0,0
2025-04-13 09:41:30,1000,0.0,0.0,0,0,0,0
2025-04-13 09:41:34,1000,0.0,0.0,0,0,0,0
2025-04-13 09:41:38,1000,0.0,0.0,0,0,0,0
2025-04-13 09:41:42,1000,0.0,0.0,0,0,0,0
2025-04-13 09:41:46,1000,0.0,0.0,0,0,0,0
2025-04-13 09:41:50,1000,0.0,0.0,0,0,0,0
2025-04-13 09:41:54,1000,0.0,0.0,0,0,0,0
2025-04-13 09:41:58,1000,0.0,0.0,0,0,0,0
2025-04-13 09:42:02,1000,0.0,0.0,0,0,0,0
2025-04-13 09:42:06,1000,0.0,0.0,0,0,0,0
2025-04-13 09:42:10,1000,0.0,0.0,0,0,0,0
2025-04-13 09:42:14,1000,0.0,0.0,0,0,0,0
2025-04-13 09:42:18,1000,0.0,0.0,0,0,0,0
2025-04-13 09:42:22,1000,0.0,0.0,0,0,0,0
2025-04-13 09:42:26,1000,0.0,0.0,0,0,0,0
2025-04-13 09:42:30,1000,0.0,0.0,0,0,0,0
2025-04-13 09:42:34,1000,8.0,227.0,0,100,8,226
2025-04-13 09:42:38,1000,5.0,975.0,0,100,5,966
2025-04-13 09:42:42,1000,5.0,967.0,0,100,5,959
2025-04-13 09:42:46,1000,5.0,959.0,0,100,5,952
2025-04-13 09:42:50,1000,5.0,968.0,0,100,5,959
2025-04-13 09:42:54,1000,5.0,976.0,0,100,5,967
2025-04-13 09:42:58,1000,5.0,961.0,0,100,5,952
2025-04-13 09:43:02,1000,5.0,968.0,0,100,5,960
2025-04-13 09:43:06,1000,1.0,255.0,0,100,1,252
2025-04-13 09:43:10,1000,0.0,0.0,0,0,0,0
2025-04-13 09:43:14,1000,0.0,0.0,0,0,0,0
2025-04-13 09:43:18,1000,0.0,0.0,0,0,0,0
2025-04-13 09:43:22,1000,0.0,0.0,0,0,0,0
2025-04-13 09:43:26,1000,0.0,0.0,0,0,0,0
2025-04-13 09:43:30,1000,0.0,0.0,0,0,0,0
2025-04-13 09:43:34,1000,0.0,0.0,0,0,0,0
2025-04-13 09:43:38,1000,0.0,0.0,0,0,0,0
2025-04-13 09:43:42,1000,0.0,0.0,0,0,0,0
2025-04-13 09:43:46,1000,0.0,0.0,0,0,0,0
2025-04-13 09:43:50,1000,0.0,0.0,0,0,0,0
2025-04-13 09:43:54,1000,0.0,0.0,0,0,0,0
2025-04-13 09:43:58,1000,0.0,0.0,0,0,0,0
2025-04-13 09:44:02,1000,0.0,0.0,0,0,0,0
2025-04-13 09:44:06,1000,0.0,0.0,0,0,0,0
2025-04-13 09:44:10,1000,0.0,0.0,0,0,0,0
2025-04-13 09:44:14,1000,0.0,0.0,0,0,0,0
2025-04-13 09:44:18,1000,0.0,0.0,0,0,0,0
2025-04-13 09:44:22,1000,0.0,0.0,0,0,0,0
2025-04-13 09:44:26,1000,0.0,0.0,0,0,0,0
2025-04-13 09:44:30,1000,0.0,0.0,0,0,0,0
2025-04-13 09:44:34,1000,0.0,0.0,0,0,0,0
2025-04-13 09:44:38,1000,0.0,0.0,0,0,0,0
2025-04-13 09:44:42,1000,0.0,0.0,0,0,0,0
2025-04-13 09:44:46,1000,0.0,0.0,0,0,0,0
2025-04-13 09:44:50,1000,0.0,0.0,0,0,0,0
2025-04-13 09:44:54,1000,0.0,0.0,0,0,0,0
2025-04-13 09:44:58,1000,0.0,0.0,0,0,0,0
2025-04-13 09:45:02,1000,0.0,0.0,0,0,0,0
2025-04-13 09:45:06,1000,0.0,0.0,0,0,0,0
2025-04-13 09:45:10,1000,0.0,0.0,0,0,0,0
2025-04-13 09:45:14,1000,0.0,0.0,0,0,0,0
2025-04-13 09:45:18,1000,0.0,0.0,0,0,0,0
2025-04-13 09:45:22,1000,0.0,0.0,0,0,0,0
2025-04-13 09:45:26,1000,0.0,0.0,0,0,0,0
2025-04-13 09:45:30,1000,0.0,0.0,0,0,0,0
2025-04-13 09:45:34,1000,0.0,0.0,0,0,0,0
2025-04-13 09:45:38,1000,0.0,0.0,0,0,0,0
2025-04-13 09:45:42,1000,0.0,0.0,0,0,0,0
2025-04-13 09:45:46,1000,0.0,0.0,0,0,0,0
2025-04-13 09:45:50,1000,0.0,0.0,0,0,0,0
2025-04-13 09:45:54,1000,0.0,0.0,0,0,0,0
2025-04-13 09:45:58,1000,0.0,0.0,0,0,0,0
2025-04-13 09:46:02,1000,0.0,0.0,0,0,0,0
2025-04-13 09:46:06,1000,0.0,0.0,0,0,0,0
2025-04-13 09:46:10,1000,0.0,0.0,0,0,0,0
2025-04-13 09:46:14,1000,0.0,0.0,0,0,0,0
2025-04-13 09:46:18,1000,0.0,0.0,0,0,0,0
2025-04-13 09:46:22,1000,0.0,0.0,0,0,0,0
2025-04-13 09:46:26,1000,0.0,0.0,0,0,0,0
2025-04-13 09:46:30,1000,0.0,0.0,0,0,0,0
2025-04-13 09:46:34,1000,0.0,0.0,0,0,0,0
2025-04-13 09:46:38,1000,0.0,0.0,0,0,0,0
2025-04-13 09:46:42,1000,0.0,0.0,0,0,0,0
2025-04-13 09:46:46,1000,0.0,0.0,0,0,0,0
2025-04-13 09:46:50,1000,0.0,0.0,0,0,0,0
2025-04-13 09:46:54,1000,0.0,0.0,0,0,0,0
2025-04-13 09:46:58,1000,0.0,0.0,0,0,0,0
2025-04-13 09:47:02,1000,0.0,0.0,0,0,0,0
2025-04-13 09:47:06,1000,0.0,0.0,0,0,0,0
2025-04-13 09:47:10,1000,0.0,0.0,0,0,0,0
2025-04-13 09:47:14,1000,0.0,0.0,0,0,0,0
2025-04-13 09:47:18,1000,0.0,0.0,0,0,0,0
2025-04-13 09:47:22,1000,0.0,0.0,0,0,0,0
2025-04-13 09:47:26,1000,0.0,0.0,0,0,0,0
2025-04-13 09:47:30,1000,0.0,0.0,0,0,0,0
2025-04-13 09:47:34,1000,0.0,0.0,0,0,0,0
2025-04-13 09:47:38,1000,0.0,0.0,0,0,0,0
2025-04-13 09:47:42,1000,0.0,0.0,0,0,0,0
2025-04-13 09:47:46,1000,0.0,0.0,0,0,0,0
2025-04-13 09:47:50,1000,0.0,0.0,0,0,0,0
2025-04-13 09:47:54,1000,0.0,0.0,0,0,0,0
2025-04-13 09:47:58,1000,0.0,0.0,0,0,0,0
2025-04-13 09:48:02,1000,0.0,0.0,0,0,0,0
2025-04-13 09:48:06,1000,0.0,0.0,0,0,0,0
2025-04-13 09:48:10,1000,0.0,0.0,0,0,0,0
2025-04-13 09:48:14,1000,0.0,0.0,0,0,0,0
2025-04-13 09:48:18,1000,0.0,0.0,0,0,0,0
2025-04-13 09:48:22,1000,0.0,0.0,0,0,0,0
2025-04-13 09:48:26,1000,0.0,0.0,0,0,0,0
2025-04-13 09:48:30,1000,0.0,0.0,0,0,0,0
2025-04-13 09:48:34,1000,0.0,0.0,0,0,0,0
2025-04-13 09:48:38,1000,0.0,0.0,0,0,0,0
2025-04-13 09:48:42,1000,0.0,0.0,0,0,0,0
2025-04-13 09:48:46,1000,0.0,0.0,0,0,0,0
2025-04-13 09:48:50,1000,0.0,0.0,0,0,0,0
2025-04-13 09:48:54,1000,0.0,0.0,0,0,0,0
2025-04-13 09:48:58,1000,0.0,0.0,0,0,0,0
2025-04-13 09:49:02,1000,0.0,0.0,0,0,0,0
2025-04-13 09:49:06,1000,0.0,0.0,0,0,0,0
2025-04-13 09:49:10,1000,0.0,0.0,0,0,0,0
2025-04-13 09:49:14,1000,0.0,0.0,0,0,0,0
2025-04-13 09:49:18,1000,0.0,0.0,0,0,0,0
2025-04-13 09:49:22,1000,0.0,0.0,0,0,0,0
2025-04-13 09:49:26,1000,0.0,0.0,0,0,0,0
2025-04-13 09:49:30,1000,0.0,0.0,0,0,0,0
